id_product,id_category
610665,285
610671,272
610677,258
610693,92
610696,252
610697,275
610700,255
610709,293
610711,297
610725,296
610726,76
610729,253
610730,258
610734,306
610744,252
610746,262
610747,252
610763,272
610765,91
610771,75
610776,255
610777,274
610787,90
610788,255
610801,258
610822,255
610826,262
610840,298
610841,59
610842,59
610864,259
610869,252
610871,275
610922,255
610923,74
610924,72
610926,306
610927,74
610929,74
610930,74
610931,72
610933,72
610958,268
610959,308
610962,252
610974,259
610977,94
610979,258
610980,252
610981,252
610983,74
610986,264
610988,91
611005,302
611007,306
611020,272
611024,254
611030,302
611032,252
611033,91
611039,265
611050,258
611052,272
611054,265
611062,258
611126,274
611130,272
611134,272
611144,252
611145,252
611146,275
611147,254
611148,245
611150,245
611151,272
611176,252
611181,252
611188,306
611191,255
611193,252
611201,86
611216,254
611218,274
611221,254
611235,265
611254,274
611258,272
611260,262
611265,272
611286,66
611306,258
611338,272
611351,265
611354,57
611364,258
611365,258
611372,262
611378,273
611384,275
611388,94
611389,274
611398,94
611400,262
611410,262
611415,286
611422,274
611446,258
611453,252
611463,265
611469,265
611470,265
611479,258
611480,258
611482,253
611483,262
611491,68
611499,252
611500,252
611503,255
611508,255
611521,272
611522,272
611537,76
611545,255
611546,265
611547,255
611553,258
611561,259
611563,259
611569,258
611570,258
611577,252
611584,253
611587,265
611589,252
611591,259
611597,265
611600,252
611606,265
611615,259
611617,259
611621,254
611624,259
611628,274
611635,66
611641,262
611643,272
611644,272
611654,265
611678,272
611702,286
611730,274
611732,252
611745,264
611768,262
611780,262
611785,94
611815,267
611821,265
611829,272
611838,259
611856,253
611871,308
611878,306
611899,302
611904,94
611906,268
611907,265
611910,302
611922,265
611923,265
611924,265
611929,245
611930,265
611939,264
611945,252
611947,265
611948,258
611952,252
611955,259
611956,265
612003,272
612004,298
612031,258
612032,258
612033,258
612039,255
612050,273
612055,98
612064,265
612075,272
612077,255
612079,68
612084,267
612104,255
612109,262
612122,253
612124,253
612125,253
612130,272
612132,275
612133,275
612135,274
612136,274
612138,80
612152,265
612170,69
612175,298
612182,272
612193,59
612204,76
612249,85
612267,59
612274,59
612276,267
612277,76
612288,265
612295,268
612296,274
612302,272
612305,272
612334,308
612345,270
612358,306
612386,272
612420,67
612425,306
612455,272
612481,274
612489,258
612505,76
612509,272
612510,272
612514,286
612536,286
612537,252
612554,274
612574,252
612609,265
612627,94
612631,262
612636,76
612664,264
612674,306
612703,255
612715,286
612719,76
612727,262
612730,268
612733,274
612739,253
612778,306
612786,308
612788,264
612789,258
612800,258
612806,262
612849,259
612850,259
612851,268
612854,254
612856,258
612864,255
612879,275
612882,306
612883,286
612891,265
612898,262
612900,258
612901,262
612902,308
612903,245
612906,265
612907,265
612910,272
612911,272
612912,272
612913,275
612914,66
612920,252
612935,265
612941,89
612942,308
612946,70
612960,70
612978,262
612988,306
613020,265
613051,308
613060,254
613062,70
613064,94
613079,275
613081,262
613084,283
613093,91
613106,265
613125,267
613126,265
613127,265
613128,258
613129,265
613133,272
613145,252
613147,274
613170,255
613190,258
613212,274
613216,94
613246,272
613251,262
613264,297
613269,272
613274,91
613279,272
613294,272
613337,272
613339,272
613340,272
613343,272
613344,274
613345,274
613347,274
613358,308
613359,89
613371,252
613380,265
613387,293
613405,265
613424,252
613426,252
613456,254
613457,254
613459,254
613460,254
613463,254
613465,254
613467,258
613469,272
613494,272
613497,297
613508,252
613509,252
613512,273
613517,272
613521,262
613522,265
613529,265
613530,265
613531,306
613532,286
613533,272
613534,254
613535,265
613538,275
613539,265
613541,265
613542,265
613544,264
613545,272
613546,259
613547,259
613548,258
613551,262
613569,262
613578,272
613618,272
613643,265
613652,308
613653,254
613666,272
613701,273
613702,265
613703,262
613719,308
613721,252
613726,297
613728,253
613747,272
613751,265
613763,308
613781,272
613789,262
613810,265
613811,86
613814,245
613815,252
613824,275
613826,262
613827,252
613836,275
613837,254
613838,77
613846,253
613851,77
613857,77
613858,70
613868,70
613874,90
613911,306
613913,286
613919,274
613925,68
613938,265
613942,274
613952,262
613966,254
613967,275
613993,298
614004,255
614010,272
614044,265
614066,245
614091,265
614094,302
614099,254
614100,302
614117,274
614172,308
614208,262
614248,59
614253,57
614266,57
614304,262
614316,265
614350,272
614353,93
614358,272
614393,245
614401,270
614412,57
614422,265
614423,265
614426,265
614429,306
614437,286
614460,255
614463,274
614483,275
614494,272
614496,306
614538,265
614540,265
614541,255
614542,265
614543,258
614545,258
614607,272
614622,262
614626,264
614627,255
614628,297
614630,297
614633,253
614634,254
614644,272
614648,272
614655,275
614666,272
614686,268
614688,259
614700,306
614703,255
614707,274
614713,262
614714,254
614729,258
614734,90
614736,275
614796,274
614820,272
614823,254
614829,252
614848,306
614854,286
614857,286
614859,306
614878,259
614889,258
614893,262
614948,74
614950,255
614960,89
614968,74
614969,245
614992,272
615004,302
615006,302
615018,254
615021,255
615022,253
615042,253
615047,254
615054,255
615073,265
615085,254
615092,254
615119,262
615130,272
615131,272
615141,254
615142,254
615142,258
615148,252
615149,57
615154,254
615159,272
615161,265
615169,254
615170,265
615173,272
615176,264
615177,267
615178,274
615180,255
615181,66
615182,258
615183,272
615186,265
615190,268
615192,254
615194,265
615197,74
615202,265
615205,94
615215,94
615216,94
615217,264
615223,94
615230,265
615241,265
615242,265
615243,258
615247,75
615248,255
615249,94
615251,258
615269,265
615279,94
615280,272
615286,87
615289,272
615303,259
615304,259
615307,259
615308,259
615310,59
615325,254
615327,59
615328,73
615334,93
615355,254
615358,270
615367,258
615372,66
615375,254
615378,258
615396,274
615418,255
615420,76
615421,302
615433,258
615434,252
615437,274
615462,286
615491,265
615503,253
615508,265
615514,306
615523,265
615524,265
615525,265
615555,272
615566,272
615567,252
615647,252
615665,265
615666,272
615668,265
615673,272
615675,263
615678,259
615681,259
615695,265
615697,259
615722,70
615726,84
615727,84
615734,274
615749,78
615790,77
615792,275
615793,272
615794,272
615795,272
615796,272
615797,274
615801,70
615804,265
615805,254
615806,265
615808,255
615840,264
615843,308
615844,272
615914,255
615921,272
615934,57
615936,298
615938,59
615939,298
615941,59
615950,92
615951,272
615959,272
615970,272
615972,272
615976,275
615977,272
615986,59
615988,298
616001,258
616021,272
616023,255
616030,254
616049,74
616070,263
616086,59
616088,298
616096,263
616097,57
616098,298
616099,59
616100,57
616101,298
616102,59
616123,271
616124,262
616126,262
616127,271
616129,262
616130,263
616131,261
616132,308
616164,263
616193,245
616199,259
616201,252
616202,245
616221,272
616222,265
616225,252
616229,91
616231,252
616237,252
616238,252
616242,254
616249,265
616263,272
616268,256
616269,273
616275,274
616307,265
616323,253
616329,245
616333,308
616337,286
616338,253
616339,255
616347,252
616368,255
616369,270
616371,274
616390,272
616394,73
616418,308
616451,265
616453,255
616504,272
616523,262
616540,79
616543,254
616549,262
616552,272
616559,255
616573,274
616576,252
616585,265
616597,255
616598,272
616601,270
616606,81
616619,76
616626,81
616632,272
616635,81
616636,253
616641,70
616655,295
616660,299
616695,265
616697,253
616705,70
616708,306
616711,245
616715,245
616732,252
616733,252
616739,255
616752,258
616763,515
616763,76
616767,76
616776,252
616799,265
616807,73
616808,74
616819,259
616835,258
616836,258
616849,258
616867,265
616869,66
616871,255
616875,255
616892,259
616896,258
616905,259
616909,258
616910,252
616918,258
616920,306
616962,69
616963,69
616964,69
616966,66
616970,66
616974,75
616975,75
616976,80
616977,71
616978,75
616979,71
616980,75
616981,80
616983,75
616985,75
616987,75
616988,71
617006,275
617034,80
617035,75
617036,272
617037,80
617038,71
617039,71
617042,71
617044,75
617046,75
617047,265
617049,75
617052,69
617053,66
617056,71
617057,66
617058,66
617062,76
617063,76
617065,66
617067,67
617069,75
617072,75
617080,80
617081,75
617087,258
617091,80
617099,272
617101,75
617102,71
617103,71
617106,265
617114,71
617116,71
617117,66
617118,66
617119,75
617120,80
617127,66
617128,75
617131,258
617133,252
617141,255
617169,254
617172,272
617180,295
617193,272
617201,259
617209,276
617221,272
617242,262
617245,265
617249,274
617268,87
617279,262
617280,276
617281,262
617284,274
617288,91
617289,272
617295,94
617299,91
617303,272
617311,272
617322,258
617328,274
617348,306
617350,265
617355,272
617358,275
617361,265
617378,261
617379,245
617383,265
617384,254
617386,265
617404,265
617405,265
617412,252
617419,252
617424,265
617426,259
617459,265
617465,252
617470,89
617472,265
617480,265
617488,265
617496,272
617497,265
617498,252
617502,262
617518,308
617522,252
617523,275
617524,274
617532,270
617534,255
617541,254
617547,254
617552,252
617560,252
617583,255
617590,252
617591,252
617593,252
617596,255
617604,252
617620,265
617645,274
617646,297
617654,257
617660,254
617675,255
617679,252
617690,67
617691,297
617700,262
617725,254
617726,254
617728,273
617729,254
617734,262
617735,254
617736,308
617738,273
617754,66
617758,272
617764,254
617765,254
617776,262
617781,265
617783,267
617787,302
617788,254
617791,254
617805,275
617806,274
617808,272
617809,252
617810,254
617812,254
617821,265
617822,265
617828,275
617830,265
617831,272
617834,254
617835,252
617838,265
617841,267
617853,262
617857,286
617858,76
617878,259
617891,69
617900,258
617902,262
617903,255
617919,265
617923,57
617927,262
617935,77
617942,252
617965,259
617975,274
617979,70
618005,256
618008,270
618017,259
618022,272
618028,274
618049,275
618050,272
618081,268
618086,270
618112,272
618116,265
618119,265
618129,252
618142,272
618147,272
618160,144
618162,258
618168,267
618172,70
618180,274
618205,308
618206,258
618217,272
618226,252
618256,258
618262,252
618264,78
618265,259
618270,304
618280,259
618287,265
618301,262
618304,254
618307,254
618310,261
618319,259
618329,259
618331,308
618350,76
618352,308
618360,274
618371,272
618386,245
618387,265
618389,252
618395,252
618398,252
618399,265
618426,270
618428,273
618430,274
618451,252
618471,267
618475,272
618476,265
618480,272
618488,270
618509,274
618533,264
618538,272
618605,258
618624,306
618650,77
618655,286
618657,272
618665,252
618667,94
618670,94
618671,254
618682,70
618685,263
618689,252
618690,69
618695,81
618699,81
618700,69
618714,77
618726,70
618727,272
618730,265
618749,258
618750,265
618757,265
618760,80
618765,264
618770,265
618778,258
618780,262
618781,245
618784,273
618786,252
618790,66
618800,253
618803,262
618807,265
618809,252
618811,258
618821,267
618838,265
618839,252
618840,252
618841,273
618844,252
618853,272
618854,274
618857,245
618875,270
618894,254
618895,265
618899,272
618907,272
618917,253
618935,264
618942,254
618950,265
618956,264
618982,265
619071,91
619075,259
619081,306
619087,297
619110,252
619138,252
619148,252
619158,245
619174,265
619175,265
619176,267
619180,72
619184,274
619186,274
619190,81
619192,265
619197,267
619198,265
619199,91
619207,265
619208,265
619209,265
619210,265
619215,86
619222,262
619229,93
619230,75
619234,87
619235,87
619236,87
619241,254
619249,272
619258,253
619261,265
619262,264
619273,265
619280,286
619285,286
619287,286
619291,302
619293,66
619304,272
619318,66
619324,258
619347,267
619350,265
619353,265
619374,265
619403,262
619406,66
619412,286
619431,262
619433,263
619434,272
619440,66
619451,258
619455,265
619464,255
619468,262
619472,265
619481,254
619488,265
619496,265
619499,94
619502,302
619506,302
619515,265
619522,265
619528,270
619536,254
619538,252
619540,265
619547,259
619552,259
619553,259
619559,259
619561,255
619562,265
619566,265
619570,274
619573,265
619580,274
619592,275
619595,274
619601,305
619608,275
619612,255
619615,262
619617,262
619619,275
619623,265
619636,265
619653,265
619655,265
619660,272
619674,298
619676,57
619677,90
619685,275
619689,274
619690,274
619693,245
619695,71
619696,265
619711,265
619715,272
619718,302
619719,275
619720,255
619722,302
619727,255
619728,302
619730,302
619736,252
619739,304
619749,253
619764,302
619767,297
619771,259
619777,253
619778,255
619782,255
619784,265
619786,259
619789,254
619797,297
619799,255
619801,274
619807,254
619808,258
619809,257
619810,297
619822,272
619825,272
619829,265
619847,262
619869,75
619878,265
619881,272
619884,274
619900,286
619904,286
619905,274
619907,265
619918,302
619923,286
619947,253
619954,258
619962,245
619966,275
619973,258
619978,275
620000,255
620004,265
620005,255
620006,274
620008,253
620036,59
620037,59
620057,273
620076,255
620081,252
620083,252
620093,255
620094,272
620095,255
620134,81
620139,81
620158,66
620168,258
620170,272
620179,67
620180,252
620182,258
620187,255
620188,273
620191,254
620197,265
620208,273
620214,272
620216,273
620221,272
620223,272
620224,272
620226,272
620229,256
620231,272
620236,275
620238,272
620239,272
620242,272
620247,262
620251,262
620253,264
620255,262
620257,264
620299,252
620316,255
620319,81
620320,302
620337,256
620349,252
620360,262
620361,252
620369,245
620377,258
620393,308
620405,258
620423,255
620424,255
620425,511
620425,74
620434,255
620446,265
620447,270
620448,265
620458,76
620478,274
620479,274
620482,274
620499,272
620508,89
620510,275
620532,272
620533,272
620535,272
620552,274
620553,274
620556,262
620564,272
620565,306
620569,252
620573,286
620574,272
620577,272
620585,255
620587,286
620608,91
620621,308
620625,258
620686,265
620690,258
620701,274
620703,274
620745,144
620746,91
620754,91
620755,91
620759,91
620762,255
620770,273
620778,272
620794,252
620850,88
620851,94
620855,252
620861,272
620862,94
620863,94
620865,252
620870,94
620886,272
620887,252
620889,94
620891,93
620894,296
620907,298
620908,59
620910,80
620911,252
620928,257
620933,59
620945,59
620951,272
620963,298
620973,254
620978,265
620981,252
621013,75
621014,74
621018,253
621019,252
621020,245
621044,253
621048,253
621073,66
621076,268
621086,78
621238,255
621245,272
621248,254
621249,265
621250,265
621251,254
621259,265
621261,273
621264,293
621282,57
621287,57
621288,57
621295,299
621300,60
621310,57
621312,79
621318,272
621327,259
621332,57
621333,258
621334,299
621336,253
621337,272
621340,254
621343,254
621348,78
621351,255
621355,299
621357,299
621359,255
621363,298
621367,59
621372,265
621377,306
621381,272
621387,252
621400,254
621410,254
621428,252
621445,252
621459,265
621462,272
621467,274
621470,252
621473,262
621474,258
621476,252
621490,274
621499,254
621510,275
621511,262
621513,272
621514,272
621522,255
621523,257
621525,274
621530,258
621551,308
621555,265
621558,265
621612,272
621620,274
621632,91
621670,255
621683,258
621706,258
621723,252
621729,259
621734,259
621735,259
621744,267
621746,274
621748,267
621749,274
621750,308
621751,274
621752,255
621753,255
621756,262
621757,57
621759,298
621760,59
621766,245
621767,245
621768,69
621780,91
621797,255
621800,252
621813,255
621820,265
621827,272
621829,265
621838,275
621844,245
621846,306
621851,254
621888,66
621897,258
621908,76
621909,254
621913,267
621914,308
621915,91
621920,274
621926,306
621929,252
621931,252
621939,265
621947,69
621959,252
621963,265
621966,252
621972,258
621973,253
621976,258
621989,258
621999,302
622000,272
622012,80
622013,82
622014,252
622017,262
622023,255
622026,265
622028,272
622031,306
622039,57
622041,258
622043,258
622046,258
622049,286
622052,258
622060,253
622068,255
622075,267
622078,258
622093,258
622094,306
622097,66
622101,258
622106,265
622116,245
622117,252
622126,89
622127,274
622140,286
622141,89
622146,78
622149,274
622154,274
622159,272
622162,252
622172,274
622174,78
622186,253
622192,254
622211,253
622213,308
622220,94
622228,254
622231,253
622233,74
622238,252
622240,255
622241,59
622242,298
622248,253
622255,78
622257,265
622267,259
622271,265
622276,265
622280,265
622284,57
622295,275
622314,258
622339,255
622341,274
622370,308
622371,252
622373,263
622379,255
622380,255
622381,253
622406,308
622416,268
622419,262
622444,254
622446,272
622464,254
622480,253
622484,70
622513,272
622522,78
622526,76
622528,272
622544,252
622560,272
622598,298
622600,59
622611,255
622617,274
622618,273
622619,273
622678,252
622684,94
622710,298
622743,273
622744,273
622745,272
622798,252
622825,255
622836,57
622837,299
622838,299
622840,299
622845,255
622846,84
622852,252
622871,265
622877,272
622878,308
622879,272
622885,265
622890,255
622893,258
622895,272
622896,272
622902,254
622907,265
622921,259
622923,259
622947,253
622955,87
622956,87
622958,94
622961,87
622962,87
622963,87
622964,91
622965,265
622966,94
622967,91
622968,87
622969,87
622970,94
622972,274
622979,272
622981,272
623012,259
623059,306
623061,57
623072,57
623085,272
623093,262
623094,60
623095,262
623115,87
623142,265
623146,262
623153,258
623194,265
623215,272
623218,272
623228,94
623245,272
623248,91
623252,302
623266,89
623275,265
623276,265
623277,265
623278,306
623281,272
623282,272
623283,272
623284,272
623285,272
623289,275
623317,258
623321,265
623330,255
623332,275
623347,259
623350,81
623363,69
623370,86
623374,86
623377,89
623378,91
623380,91
623397,272
623434,275
623442,297
623471,272
623474,275
623480,272
623498,94
623522,253
623559,297
623564,252
623570,255
623571,80
623595,258
623632,259
623653,302
623655,302
623659,302
623666,271
623667,262
623695,254
623698,265
623720,272
623724,297
623726,272
623733,270
623745,265
623765,297
623781,255
623784,255
623799,253
623814,272
623820,254
623840,73
623842,73
623850,302
623853,73
623857,304
623859,257
623860,308
623864,308
623865,73
623866,72
623869,72
623873,72
623879,74
623884,73
623887,264
623888,298
623891,297
623894,272
623900,69
623903,267
623904,255
623919,255
623922,302
623934,91
623935,91
623936,293
623950,252
623980,273
623989,89
623990,87
623992,87
623993,87
623994,87
623997,93
624001,91
624002,86
624004,87
624005,87
624006,87
624007,93
624022,302
624023,254
624029,255
624042,80
624048,80
624050,80
624061,72
624062,252
624063,252
624065,245
624066,252
624067,252
624070,252
624071,252
624082,78
624104,256
624110,259
624119,259
624120,272
624121,252
624122,252
624123,272
624124,255
624134,259
624140,259
624148,258
624150,275
624151,252
624208,262
624210,74
624212,272
624216,70
624224,274
624235,273
624242,72
624249,98
624250,253
624251,272
624253,255
624257,272
624261,98
624262,94
624263,274
624274,245
624285,262
624298,68
624299,308
624304,308
624308,79
624309,272
624310,272
624311,252
624325,254
624327,272
624350,272
624351,272
624375,75
624383,270
624385,267
624408,254
624411,254
624412,298
624443,256
624444,272
624445,270
624446,265
624486,255
624494,258
624507,91
624512,252
624514,252
624517,86
624524,94
624525,94
624535,267
624537,265
624538,255
624539,256
624540,272
624543,286
624544,94
624546,87
624548,286
624554,295
624556,265
624558,254
624562,265
624564,265
624590,274
624594,274
624595,274
624599,274
624612,286
624632,80
624633,80
624634,80
624636,80
624637,80
624638,80
624639,91
624645,254
624646,274
624647,254
624652,94
624653,262
624657,257
624658,87
624659,94
624660,87
624661,93
624662,86
624672,252
624674,252
624678,80
624679,272
624684,255
624688,272
624690,259
624691,272
624692,272
624700,254
624701,283
624723,252
624724,259
624730,259
624734,259
624738,259
624740,259
624743,259
624745,259
624749,302
624761,245
624771,245
624782,288
624797,272
624800,67
624807,75
624808,80
624828,297
624837,75
624839,265
624840,74
624841,265
624843,267
624850,268
624851,274
624868,275
624874,265
624881,267
624892,272
624895,272
624901,296
624917,272
624932,265
624939,272
624940,259
624941,272
624942,254
624945,89
624959,297
624967,272
624975,253
624983,258
624998,252
625019,265
625024,265
625027,262
625032,254
625034,256
625043,262
625047,272
625063,254
625068,69
625069,69
625075,262
625077,67
625090,262
625092,78
625103,265
625105,262
625114,262
625115,275
625116,265
625117,262
625124,258
625125,74
625126,78
625131,255
625133,255
625135,265
625137,272
625141,255
625144,245
625145,268
625146,81
625147,68
625149,76
625153,262
625174,267
625176,276
625178,276
625179,265
625181,262
625189,262
625190,262
625191,272
625192,276
625193,262
625196,262
625204,259
625206,258
625210,245
625216,286
625227,272
625229,272
625235,264
625238,272
625265,255
625268,252
625269,272
625275,270
625280,286
625290,274
625311,306
625316,253
625321,255
625339,252
625342,275
625343,275
625345,275
625348,252
625355,81
625358,265
625405,308
625409,272
625416,255
625419,255
625420,75
625431,270
625432,270
625435,308
625450,258
625466,259
625468,80
625472,66
625480,265
625482,265
625483,265
625494,252
625506,272
625518,262
625522,262
625528,262
625532,262
625534,254
625543,262
625545,272
625548,262
625565,302
625568,262
625613,265
625618,267
625619,255
625624,252
625630,258
625634,59
625635,259
625640,272
625642,94
625646,60
625648,252
625650,245
625653,308
625662,94
625663,262
625665,296
625671,276
625672,94
625673,258
625678,272
625691,254
625692,78
625702,255
625703,78
625704,94
625705,308
625714,89
625721,88
625722,78
625740,275
625749,254
625760,272
625767,272
625768,275
625772,252
625773,265
625779,272
625786,245
625787,259
625791,252
625795,265
625796,245
625803,252
625818,259
625819,259
625867,94
625868,253
625870,94
625876,265
625877,255
625880,252
625882,254
625884,94
625887,275
625905,262
625908,262
625909,262
625912,261
625913,262
625914,262
625915,262
625917,262
625918,262
625925,276
625927,252
625930,262
625939,255
625950,262
625958,262
625961,262
625969,262
626000,252
626004,71
626007,70
626010,70
626030,265
626039,88
626046,262
626052,258
626054,262
626060,286
626076,91
626080,259
626097,265
626119,265
626128,259
626138,259
626148,306
626163,265
626165,258
626168,275
626173,258
626191,258
626193,265
626194,265
626199,66
626210,273
626257,255
626261,265
626263,273
626268,274
626270,265
626297,94
626310,274
626316,80
626328,80
626346,80
626356,253
626366,253
626380,252
626385,259
626386,274
626392,272
626393,272
626395,259
626405,255
626406,254
626407,275
626410,255
626415,259
626419,254
626425,258
626427,264
626438,252
626439,265
626440,252
626441,273
626442,252
626443,273
626444,252
626445,252
626446,252
626447,264
626448,252
626461,265
626463,265
626476,272
626484,267
626485,252
626486,274
626521,267
626523,252
626534,262
626537,91
626545,259
626547,255
626556,295
626559,274
626563,255
626565,273
626568,272
626569,265
626574,274
626581,272
626587,263
626588,262
626590,255
626592,258
626593,265
626594,271
626610,254
626615,254
626618,255
626628,306
626633,262
626648,255
626650,255
626654,255
626662,275
626664,252
626683,69
626684,267
626702,272
626703,272
626704,272
626705,272
626706,272
626713,259
626793,78
626794,265
626810,262
626813,258
626815,259
626816,259
626825,254
626826,254
626838,77
626887,252
626890,252
626894,265
626908,259
626936,78
626947,78
626959,71
626990,272
626999,262
627007,252
627009,252
627019,254
627046,265
627047,252
627067,255
627068,94
627082,255
627087,94
627088,273
627092,94
627093,253
627101,265
627107,265
627108,306
627113,272
627116,272
627139,252
627143,272
627147,298
627150,274
627155,267
627165,272
627167,272
627171,272
627174,272
627175,272
627182,272
627189,274
627195,274
627197,258
627206,245
627210,69
627211,245
627214,252
627221,274
627260,252
627262,252
627267,78
627282,57
627283,299
627291,265
627296,265
627300,308
627302,265
627307,86
627334,91
627339,258
627342,267
627360,264
627378,262
627379,252
627389,252
627394,274
627395,274
627398,274
627404,252
627407,252
627408,265
627412,265
627456,270
627472,245
627542,275
627548,262
627554,273
627563,272
627569,255
627572,252
627579,256
627580,256
627581,256
627653,256
627667,262
627684,256
627687,256
627725,265
627734,254
627759,262
627760,261
627761,262
627762,262
627763,262
627769,261
627770,262
627771,261
627815,258
628323,262
628324,74
628326,286
628327,273
628331,255
628340,262
628341,297
628350,265
628354,307
628425,253
628426,254
628427,253
628457,306
628458,306
628466,256
628469,258
628476,245
628499,252
628513,293
628535,265
628549,270
628556,270
628561,262
628564,270
628568,308
628586,306
628591,270
628593,262
628594,270
628608,270
628610,270
628621,270
628631,264
628633,270
628642,272
628687,274
628688,59
628718,262
628720,265
628722,265
628724,262
628727,59
628734,298
628737,258
628743,274
628744,275
628745,274
628750,69
628755,78
628761,255
628762,78
628766,274
628779,265
628785,306
628788,306
628794,286
628801,252
628813,286
628815,306
628816,306
628838,272
628883,265
628917,253
628920,259
628921,253
628924,258
628926,253
628927,258
628928,259
628930,258
628935,272
628941,262
628958,265
628974,252
628978,252
628979,252
628988,265
628996,59
629011,265
629022,270
629023,252
629024,265
629027,254
629040,252
629042,252
629060,252
629061,252
629095,252
629100,252
629101,272
629107,265
629126,252
629207,252
629266,264
629293,274
629300,274
629305,272
629349,262
629364,262
629365,262
629379,78
629381,265
629384,59
629390,274
629396,265
629416,272
629420,255
629426,306
629445,262
629460,262
629473,253
629474,255
629476,272
629477,272
629482,262
629483,80
629485,265
629551,258
629596,272
629602,258
629603,272
629604,265
629605,298
629607,59
629614,57
629616,57
629656,155
629660,255
629661,273
629668,302
629669,71
629676,71
629679,267
629681,71
629692,265
629695,308
629718,267
629719,252
629720,272
629723,252
629724,252
629731,306
629746,298
629751,253
629758,59
629759,306
629760,272
629764,286
629771,298
629772,59
629781,308
629786,259
629801,283
629802,286
629806,286
629807,274
629817,258
629823,272
629824,265
629825,270
629826,260
629828,270
629834,272
629873,268
629881,95
629897,95
629900,59
629908,95
629909,95
629912,92
629925,267
629971,275
629975,274
629982,253
629992,86
630010,258
630022,76
630028,252
630030,255
630035,71
630037,255
630040,274
630041,274
630046,255
630047,257
630064,255
630067,272
630069,306
630081,274
630084,274
630094,252
630116,273
630141,273
630144,273
630145,273
630200,265
630210,272
630215,265
630299,66
630304,89
630313,255
630316,258
630318,265
630319,253
630323,255
630324,265
630325,255
630326,255
630339,265
630384,272
630391,258
630416,256
630427,253
630438,255
630450,272
630451,66
630485,252
630501,265
630514,306
630525,253
630532,258
630542,264
630556,264
630588,79
630590,144
630616,270
630631,270
630646,258
630653,253
630656,258
630657,87
630659,87
630672,258
630673,265
630675,72
630690,297
630696,258
630701,258
630709,265
630710,252
630714,258
630724,75
630733,75
630736,75
630747,75
630762,71
630777,255
630781,265
630787,75
630809,70
630811,258
630812,66
630823,255
630851,75
630864,80
630874,75
630876,71
630877,274
630884,94
630888,80
630891,272
630896,286
630902,71
630906,71
630909,71
630911,71
630915,265
630935,75
630952,71
630956,71
630971,75
630986,75
630994,57
631048,75
631051,75
631052,75
631055,75
631059,253
631072,274
631107,59
631109,259
631121,258
631143,258
631170,272
631179,80
631185,75
631197,74
631212,253
631231,267
631258,92
631269,275
631270,92
631285,94
631291,306
631305,308
631340,258
631355,259
631356,253
631363,272
631381,92
631383,90
631399,262
631409,254
631418,254
631425,252
631427,258
631429,258
631441,258
631442,265
631444,265
631450,265
631452,265
631453,265
631454,267
631455,267
631457,258
631458,258
631463,265
631467,258
631470,254
631473,259
631480,73
631486,274
631488,286
631492,258
631495,274
631536,302
631582,295
631590,272
631591,272
631607,258
631629,262
631632,258
631639,274
631643,252
631649,286
631653,81
631690,272
631708,259
631711,265
631716,272
631718,264
631719,272
631720,272
631724,274
631725,274
631735,275
631741,275
631744,302
631749,265
631750,265
631751,258
631752,275
631757,252
631769,264
631770,265
631771,293
631772,265
631774,272
631776,263
631777,263
631779,272
631780,274
631784,264
631785,272
631804,272
631807,272
631808,261
631818,265
631820,264
631833,275
631837,252
631842,308
631848,275
631868,272
631870,94
631876,91
631878,91
631882,272
631885,308
631888,91
631897,275
631902,144
631919,93
631932,274
631947,255
631949,77
631958,252
631961,91
631965,265
631970,255
631979,265
631984,94
631997,273
632020,286
632021,91
632038,255
632065,77
632067,272
632072,262
632088,69
632089,76
632101,70
632117,255
632127,257
632134,76
632138,69
632143,275
632145,74
632151,80
632159,259
632162,264
632172,259
632177,263
632189,272
632193,272
632194,272
632220,259
632223,259
632224,259
632225,260
632290,298
632295,57
632300,57
632307,254
632316,262
632361,264
632362,253
632367,274
632376,259
632391,255
632393,272
632429,91
632432,245
632446,74
632451,91
632455,255
632456,69
632459,75
632462,80
632494,306
632495,255
632496,262
632502,272
632506,255
632516,87
632523,87
632528,259
632534,286
632537,265
632548,308
632549,274
632560,89
632596,91
632618,75
632637,272
632642,89
632651,91
632654,272
632665,252
632667,71
632676,71
632682,71
632686,71
632691,273
632721,258
632724,273
632737,275
632756,272
632764,274
632768,78
632784,78
632796,252
632803,252
632811,252
632813,252
632817,252
632827,258
632829,265
632832,252
632843,252
632849,245
632862,254
632872,265
632873,258
632936,272
632938,272
632970,298
632982,254
633000,255
633002,267
633017,66
633025,66
633042,66
633051,272
633109,272
633130,252
633131,308
633132,259
633133,252
633135,252
633136,308
633140,259
633142,306
633146,274
633148,69
633150,66
633152,66
633152,475
633153,66
633162,255
633171,272
633172,255
633174,75
633175,259
633176,270
633179,274
633180,274
633183,75
633200,274
633201,255
633202,270
633203,274
633204,71
633208,265
633214,71
633218,71
633219,272
633225,264
633226,264
633228,264
633229,272
633230,272
633232,272
633233,272
633234,272
633240,272
633242,272
633250,272
633252,272
633254,272
633257,259
633262,80
633263,272
633266,274
633268,253
633273,255
633274,272
633275,255
633277,270
633283,308
633285,272
633293,255
633294,265
633304,252
633325,270
633337,75
633343,252
633345,252
633346,75
633347,288
633350,75
633377,252
633378,272
633403,78
633405,75
633410,80
633426,262
633450,272
633452,262
633454,265
633456,263
